ID	station	fixedweek	weekday	day	month	year	start	end	observers	weather	windspeed	winddirection	cloudcover	cloudheight	precipitation	per_duration	visibility	temperature	observersactive	observerspresent	counttype	remarks
714895	1	43	sa	27	10	2012	9:48	17:11	Jasper Wehrmann	Morning Rain made for a late start.  Open skies mixed with Cirriform; dramatic Cumulus sweeping our northern view throughout the day.  Strong cloud buildup to our east over the mountains by early afternoon.											raptor	
716175	1	43	su	28	10	2012	8:35	16:12	Arthur Green	Quite warm for October w/cloudless skies.											raptor	
716189	1	44	mo	29	10	2012	8:40	16:08	Jasper Wehrmann	Clear skies w/encroaching Cirriform by midday.											raptor	
716182	1	44	tu	30	10	2012	8:38	16:09	Arthur Green	A pall of Cirrostratus all day w/hints of Altocumulus after midday.											raptor	Over 150 Steppe Buzzard (including one Common Buzzard B. buteo buteo) and a Long-legged Buzzard were observed heading north.  A passable beginning for spring perhaps, but rotten for autumn!
716729	1	44	we	31	10	2012	8:43	16:06	Jasper Wehrmann	System of Cumulonimbus early AM made way for mid AM thunderstorm; Cirriform skies by noon, holding for the remainder of the day.											raptor	Final count day for Autumn 2012.  Our warm thanks to all the counters who could join us this year and help make this our best season yet!
839321	1	33	sa	17	8	2013	6:50	18:10	Simon Cavaillès, Rafa Benjumea, Amélie Armand, Pelin Yalçınoğlu, Driess Engelen	cloudy day with warm temperature											raptor	First day of the count. BRC 2013 is launched ! We had a nice day with a good diversity of raptors;Additinal species : 2 Green Sandpipers.
791041	1	33	su	18	8	2013	6:40	15:05	Rafa Benjumea, Amélie Armand, Daniel Towers, Iva Sostaric	Cloudy and rainy day interrupted by thunderstorms									4		raptor	Harsh day...Additional species : 10 Green Sandpipers
839318	1	33	mo	19	8	2013	6:30	19:00	Simon Cavaillès, Clément Rollant, Driess Engelen, Iva Sostaric										4		raptor	
839314	1	34	tu	20	8	2013	6:30	19:00	Clément Rollant, Matthias Lehmann, Iva Sostaric, Pelin Yalcinoglu												raptor	
839311	1	34	we	21	8	2013	6:20	19:00	Simon Cavaillès, Rafa Benjumea, Daniel Towers, Pelin Yalcinoglu, Idrissi Engelen	Cloudy morning, sunny afternoon											raptor	Additional species : a few Levant & Eurasian Sparrowhawks, 9 Turtle Doves going North, many European Bee-eaters, 13 Grey Herons...
839307	1	34	th	22	8	2013	6:25	18:35	Clément Rollant, Rafa Benjumea, Iva Sostaric, Idrissi Engelen, Matthias Lehmann	Clear blue sky in the morning, cloudy afternoon									5		raptor	Additional species : 6 Little Egrets, quite a lot of Levant Sparrowhaks
792480	1	34	fr	23	8	2013	6:24	18:31	Simon Cavaillès,Rafa Benjumea,Iva Sostaric,Pelin Yalçınoğlu,Matthias Lehmann & Claire Stavaux	Cloudy day (60-80%) with wind from S-SE F1									6		raptor	
839305	1	34	sa	24	8	2013	6:19	18:14	Simon Cavaillès, Rafa Benjumea, Amélie Armand, Daniel Towers, Iva Sostaric & Claire Stavaux	Cloudy day (100%), intermitent rains. Wind from S-SE F2-3											raptor	
839299	1	34	su	25	8	2013	9:10	19:00	Simon Cavaillès, Clément Rollant, Daniel Towers, Iva Sostaric, Pelin Yalçınoğlu, Filip Collet	Storm in the morning, sunny evening. Wind from S-SE F1-2											raptor	Additional species : 1 Bar-tailed Godwit calling, 1 juvenile Peregrine, Levant Sparrowhawks...
839293	1	34	mo	26	8	2013	6:27	19:04	Rafa Benjumea, Clément Rollant, Pelin Yalçınoğlu, Claire Stavaux, Florian Jacob	Sunny day with good visibility, wind from S-W F1-2											raptor	
839292	1	35	tu	27	8	2013	6:34	19:01	Clément Rollant, Rafa Benjumea, Amélie Armand, Claire Stavaux, Romain Riols, Rasmus Elleby, Zackarias Svensson, Albert de Jong	Clouds 10-20%wind from S-W F1-2											raptor	
839288	1	35	we	28	8	2013	6:35	19:02	Simon Cavaillès, Clément Rollant, Amélie Armand, Pelin Yalçınoğlu, Matthias Lehmann, Romain Riols, Zackarias Svensson, Albert de Jong	Sunny morning, cloudy afternoon (20-70%), wind from S-SW F1											raptor	
796654	1	35	th	29	8	2013	6:37	18:58	Simon Cavaillès, Rafa Benjumea, Amélie Armand, Daniel Towers, Iva Sostaric, Romain Riols, Zackarias Svensson	Sunny morning, cloudy afternoon (30-100%), wind variable F0-2											raptor	
794980	1	35	fr	30	8	2013	6:36	18:38	Rafa Benjumea, Clement Rollant, Amélie Armand, Daniel Towers,Matthias Lehmann, Filip Collet, Rasmus Elleby	Cloudy day in the afternoon (20-100%), wind from S-SE F1											raptor	First ever Dalmatian Pelicans for the BRC : Flock of 3 birds 56m from the lookout!!! 
795258	1	35	sa	31	8	2013	6:44	19:03	Simon Cavaillès, Clement Rollant, Florian Jacob, Romain Riols, Claire Stavaux, Wouter van Pelt, Rasmus Elleby, Zackarias Svensson	Rain during the morning, wind from S-E F1-2											raptor	2 Dalmatian pelicans!!!
839205	1	35	su	1	9	2013	6:50	17:10	Rafa Benjumea, Daniel Towers, Florian Jacob, Simon Vyncke, Dieter Coelembier, Jan Ranson, 	Constant rain with heavy rain periods, wind from S-SE F1-4											raptor	Breaks because of hard rain from 7:27 to 12:30 and from 14:29 to 15:36.
839203	1	35	mo	2	9	2013	6:36	18:45	Simon Cavaillès, Clément Rollant , Amélie Armand, Claire Stavaux, Filip Collet, Florian Jacob, Wouter van Pelt, Simon Vyncke, Dieter Coelembier, Kalle Meller, Jan Ranson	Sunny day with clouds intervals (20-60%), wind from SW F1-2											raptor	Nice day of migration of Ortolan Bunting (793), Purple Heron (258) and Grey Herons (36).
796661	1	36	tu	3	9	2013	6:40	18:00	Clément Rollant, Rafa Benjumea, Amélie Armand, Iva Sostaric, Paul French, Romain D Riols, Rasmus Elleby, Claire Stavaux, Filip Collet, Albert de Jong, Aki Aintila	Low clouds all the day long, rain in late afternoon											raptor	
796507	1	36	we	4	9	2013	6:35	18:30	Simon Cavaillès, Rafa Benjumea, Romain D. Riols, Amélie Armand, Wouter van Pelt, Albert de Jong, Paul French, Dieter Coelembier, Csaba Tölgyesi	Very hot day, clear blue sky ; cloudy in late afternoon.											raptor	
839182	1	36	th	5	9	2013	7:34	17:18	Clément Rollant, Filip Collet,  Aki Aintila, Paul French, Dieter Coelembier	Rainy day with storm intervals, wind from S-W F2-4.											raptor	Brake for storms from 8:58 to 13:59.
797266	1	36	fr	6	9	2013	7:30	18:50	Rafa Benjumea, Clément Rollant, Claire Stavaux, Florian Jacob, Romain D. Riols, Wouter van Pelt, Rasmus Elleby, Albert de Jong, Simon Vyncke, Csaba Tölgyesi	Cloudy day with excellent visibility, windy morning											raptor	
811392	1	36	sa	7	9	2013	6:40	18:30													raptor	
806396	1	36	su	8	9	2013	6:45	19:20													raptor	
839176	1	36	mo	9	9	2013	6:51	18:05	Rafa Benjumea, Clément Rollant, Amélie Armand, Daniel Towers, Romain Riols, Albert de Jong, Simon Vyncke	Cloudy day with rain intervals											raptor	Break from 9:53 to 12:03 because of heavy rain.
807034	1	37	tu	10	9	2013	6:50	19:15													raptor	
807039	1	37	we	11	9	2013	6:55	19:35	Sunny day, clear blue sky	Clément Rollant, Rafa Benjumea, Amélie Armand, Claire Stavaux, Simon Vyncke, Paul French, Kalle Meller, Jan Ranson, Csaba Tölgyesi, Marius Karlonas											raptor	
839173	1	37	th	12	9	2013	6:45	19:30	Clément Rollant, Amélie Armand, Paul French, Florian Jacob, Fabian Binard, Dieter Colombier, Daniel Towers	Sunny day, wind from S SE F1-2											raptor	
839170	1	37	fr	13	9	2013	6:50	19:20	Simon Cavaillès, Rafa Benjumea, Romain Riols, Simon Vyncke, Daniel Towers, Dieter Colombier	Sunny day, variable wind F1											raptor	
808012	1	37	sa	14	9	2013	6:50	19:12	Simon Cavaillès, Clément Armand, Amélie Rollant, Daniel Towers, Claire Stavaux, Simon Vyncke, Jan Ranson, Csaba Tölgyesi, Jeroen Bossens	Sunny and hot day											raptor	
839146	1	37	su	15	9	2013	7:07	16:13	Clément Rollant, Amélie Armand, Aki Aintila, Kalle Meller & Laura, Romain D Riols	Rainy & fogy day. Wind from S-SE F2-3											raptor	
839145	1	37	mo	16	9	2013	6:52	19:19	Simon Cavaillès, Rafa Benjumea, Romain Riols, Dieter Coelembier, Csaba Tölgyesi, Marius Karlonas, Fabian Binard, Olivier Dochy	Cloudy day (60-100%), variable wind F2											raptor	
839138	1	38	tu	17	9	2013	6:52	19:18	Rafa Benjumea, Daniel Towers, Florian Jacob, Romain D Riols, Simon Vyncke, Aki Aintila, Marius Karlonas	Cloudy day, wind from S-SW F1 to 4											raptor	
839136	1	38	we	18	9	2013	6:14	19:23	Clément Rollant, Amelie Armand, Romain Riols, Daniel Towers, Filiep T'jollyn, Fabian Binard, Olivier Dochy	Sunny day, variable wind F1											raptor	
809976	1	38	th	19	9	2013	6:55	18:31													raptor	
810030	1	38	fr	20	9	2013	6:46	18:36	Rafa Benjumea, Clement Rollant, Amélie Armand,Romain Riols, Dieter Coelembier,Marius Karlonas	Sunny day with clouds at the end of the day, wind variable F1-2											raptor	
810651	1	38	sa	21	9	2013	7:10	18:10	Clément Rollant, Amélie Armand, Florian Jacob, Daniel Towers, Fabian Binard	Rainy and cloudy day											raptor	Additional species : Red-footed Falcons all around us !
810910	1	38	su	22	9	2013	0:00	0:00		Rain all the day long											raptor	no observations today
811399	1	38	mo	23	9	2013	8:00	18:00	Clément Rollant, Simon Cavaillès, Amélie Armand, Daniel Towers, Aki Aintila, Filiep T'jollyn, Jeroen Bossens, Olivier Dochy, Rien van Wijk, Johannes Silvonen	Rainy day with correct visibility											raptor	Heavy falcons migration, mostly Red-footed Falcons (>1000, not counted), Common and Lesser Kestrels, Hobbys.Additional species : 1 Common Snipe, 1 Great Snipe, 23 Grey Herons, 48 Ruddy Shelducks, 7 Spoonbills, 300 Pratincoles sp, 1 Nightjar overhead !
811804	1	39	tu	24	9	2013	7:10	17:59	Clément Rollant, Amélie Armand, Romain Riols, Rien van  Wijk, Birgen Haest, Marius Karlonas, Florian Jacob	Cloudy day, wind from S F2-4											raptor	
812258	1	39	we	25	9	2013	8:48	18:07	Simon Cavaillès, Rafa Benjumea, Romain Riols, Aki Aintila, Rien van  Wijk, Vladislav Rudovskiy, Birgen Haest	Rain during morning, clouds rest of the day. Wind S F4 morning, S F1-2 afternoon											raptor	Additional species : nice Red-footed Falcon migration (c. 670 ind.)
839523	1	39	th	26	9	2013	7:06	19:08	Rafa Benjumea, Clément Rollant, Amélie Armand, Daniel Towers, Romain Riols, Aki Aintila, Johannes Silvonen, Birgen Haest, Vladislav Rudovskiy	Cloudy morning, sunny afternoon. Wind from S-N F2											raptor	160 000 raptors in total from both stations today!
