"date","timestamp","telpost","speciesname","count","countback","local","location","age","sex","plumage","counttype","migtype","remark","yday","year"
"2016-09-03","17:00:35","2","SHOT",4,"0","0","O","","","","","","",247,2016
"2016-09-03","19:01:38","2","SHOT",2,"0","0","W1","","","","","","",247,2016
"2016-09-04","10:00:19","1","SHOT",21,"0","0","O","","","","","","",248,2016
"2016-09-04","11:02:18","1","SHOT",48,"0","0","O","","","","","","",248,2016
"2016-09-04","12:01:06","1","SHOT",17,"0","0","W1","","","","","","",248,2016
"2016-09-04","12:50:08","1","SHOT",10,"0","0","W1","","","","","","",248,2016
"2016-09-04","14:00:16","1","SHOT",15,"0","0","O","","","","","","",248,2016
"2016-09-04","15:02:38","1","SHOT",37,"0","0","O","","","","","","",248,2016
"2016-09-04","15:59:18","1","SHOT",16,"0","0","O","","","","","","",248,2016
"2016-09-04","11:00:47","2","SHOT",17,"0","0","O","","","","","","",248,2016
"2016-09-04","12:02:55","2","SHOT",9,"0","0","O","","","","","","",248,2016
"2016-09-04","15:16:33","2","SHOT",24,"0","0","O","","","","","","",248,2016
"2016-09-04","16:03:16","2","SHOT",11,"0","0","O","","","","","","",248,2016
"2016-09-04","16:08:03","2","HB",2,"0","0","E2","","","","sc","k","roosting birds shot down",248,2016
"2016-09-05","08:03:33","1","SHOT",39,"0","0","O","","","","","","",249,2016
"2016-09-05","09:01:18","1","SHOT",79,"0","0","O","","","","","","",249,2016
"2016-09-05","09:11:35","1","BlackKite",1,"0","0","W1","","","","","k","",249,2016
"2016-09-05","10:00:36","1","SHOT",41,"0","0","O","","","","","","",249,2016
"2016-09-05","11:19:40","1","SHOT",43,"0","0","O","","","","","","",249,2016
"2016-09-05","12:04:00","1","SHOT",4,"0","0","O","","","","","","",249,2016
"2016-09-05","12:31:50","1","BlackKite",1,"0","0","W1","","","","","k","",249,2016
"2016-09-05","13:00:25","1","SHOT",38,"0","0","O","","","","","","",249,2016
"2016-09-05","13:39:00","1","HB",1,"0","0","W1","","","","","k","",249,2016
"2016-09-05","14:02:22","1","SHOT",14,"0","0","O","","","","","","",249,2016
"2016-09-05","15:03:52","1","SHOT",10,"0","0","O","","","","","","",249,2016
"2016-09-05","17:46:38","1","SHOT",3,"0","0","O","","","","","","",249,2016
"2016-09-05","17:55:57","1","BlackKite",1,"0","0","E1","","","","","i","injured at the wings",249,2016
"2016-09-05","08:00:22","2","SHOT",20,"0","0","O","","","","","","",249,2016
"2016-09-05","08:07:00","2","HB",3,"0","0","E1","","","","sc","k","",249,2016
"2016-09-05","08:45:00","2","HB",1,"0","0","W1","","","","sc","k","",249,2016
"2016-09-05","08:45:52","2","HB",1,"0","0","E1","","","","sc","k","",249,2016
"2016-09-05","09:00:45","2","SHOT",64,"0","0","O","","","","","","",249,2016
"2016-09-05","10:05:09","2","SHOT",29,"0","0","O","","","","","","",249,2016
"2016-09-05","10:16:48","2","HB",1,"0","0","W1","","","","sc","k","",249,2016
"2016-09-05","10:16:55","2","HB_AD",1,"0","0","W1","","f","","","k","",249,2016
"2016-09-05","11:39:42","2","HB",1,"0","0","W1","","","","sc","i","",249,2016
"2016-09-05","11:39:53","2","HB_AD",1,"0","0","W1","","m","","","i","",249,2016
"2016-09-05","12:02:21","2","SHOT",11,"0","0","O","","","","","","",249,2016
"2016-09-05","14:00:29","2","SHOT",4,"0","0","O","","","","","","",249,2016
"2016-09-05","16:01:55","2","SHOT",10,"0","0","O","","","","","","",249,2016
"2016-09-06","07:09:18","1","SHOT",10,"0","0","O","","","","","","",250,2016
"2016-09-06","08:00:18","1","SHOT",22,"0","0","O","","","","","","",250,2016
"2016-09-06","09:00:14","1","SHOT",31,"0","0","O","","","","","","",250,2016
"2016-09-06","10:02:08","1","SHOT",28,"0","0","O","","","","","","",250,2016
"2016-09-06","11:00:38","1","SHOT",7,"0","0","O","","","","","","",250,2016
"2016-09-06","12:00:36","1","SHOT",7,"0","0","O","","","","","","",250,2016
"2016-09-06","13:03:38","1","SHOT",9,"0","0","O","","","","","","",250,2016
"2016-09-06","17:00:42","1","SHOT",1,"0","0","O","","","","","","",250,2016
"2016-09-06","17:36:01","1","BlackKite",1,"0","0","E2","","","","","i","",250,2016
"2016-09-06","17:52:27","1","SHOT",2,"0","0","O","","","","","","",250,2016
"2016-09-06","08:00:20","2","SHOT",6,"0","0","O","","","","","","",250,2016
"2016-09-06","09:00:36","2","SHOT",9,"0","0","O","","","","","","",250,2016
"2016-09-06","10:02:41","2","SHOT",5,"0","0","O","","","","","","",250,2016
"2016-09-06","11:00:56","2","SHOT",4,"0","0","O","","","","","","",250,2016
"2016-09-06","13:00:12","2","SHOT",3,"0","0","E1","","","","","","",250,2016
"2016-09-06","15:00:24","2","SHOT",1,"0","0","E1","","","","","","",250,2016
"2016-09-06","16:00:34","2","SHOT",2,"0","0","O","","","","","","",250,2016
"2016-09-06","17:00:13","2","SHOT",2,"0","0","O","","","","","","",250,2016
"2016-09-06","17:41:18","2","SHOT",1,"0","0","O","","","","","","",250,2016
"2016-09-06","18:02:20","2","SHOT",2,"0","0","O","","","","","","",250,2016
"2016-09-07","08:00:28","1","SHOT",18,"0","0","E2","","","","","","",251,2016
"2016-09-07","09:00:34","1","SHOT",13,"0","0","E2","","","","","","",251,2016
"2016-09-07","10:00:44","1","SHOT",8,"0","0","O","","","","","","",251,2016
"2016-09-07","11:00:31","1","SHOT",16,"0","0","O","","","","","","",251,2016
"2016-09-07","12:00:29","1","SHOT",9,"0","0","O","","","","","","",251,2016
"2016-09-07","13:00:38","1","SHOT",4,"0","0","O","","","","","","",251,2016
"2016-09-07","14:01:11","1","SHOT",11,"0","0","O","","","","","","",251,2016
"2016-09-07","15:01:06","1","SHOT",4,"0","0","O","","","","","","",251,2016
"2016-09-07","17:03:12","1","SHOT",3,"0","0","O","","","","","","",251,2016
"2016-09-07","07:49:00","2","SHOT",3,"0","0","O","","","","sc","","",251,2016
"2016-09-07","09:00:47","2","SHOT",4,"0","0","O","","","","","","",251,2016
"2016-09-07","10:00:23","2","SHOT",11,"0","0","O","","","","","","",251,2016
"2016-09-07","11:00:17","2","SHOT",9,"0","0","O","","","","","","",251,2016
"2016-09-07","12:00:24","2","SHOT",4,"0","0","O","","","","","","",251,2016
"2016-09-07","13:15:13","2","SHOT",4,"0","0","O","","","","","","",251,2016
"2016-09-07","18:00:53","2","SHOT",3,"0","0","O","","","","","","",251,2016
"2016-09-08","10:00:44","1","SHOT",9,"0","0","O","","","","","","",252,2016
"2016-09-08","11:00:26","1","SHOT",3,"0","0","O","","","","","","",252,2016
"2016-09-08","12:00:58","1","SHOT",1,"0","0","O","","","","","","",252,2016
"2016-09-08","13:02:09","1","SHOT",1,"0","0","O","","","","","","",252,2016
"2016-09-08","14:46:02","1","Mon",1,"0","0","E1","nonjuv","f","","","i","",252,2016
"2016-09-08","15:00:48","1","SHOT",2,"0","0","O","","","","","","",252,2016
"2016-09-08","16:16:46","1","LongLB",0,"0","0","E2","ad","","","","i","previously 1 - count on impulse but no monitoring this year -  ",252,2016
"2016-09-08","17:08:18","1","SHOT",5,"0","0","O","","","","","","",252,2016
"2016-09-08","17:56:03","1","SHOT",5,"0","0","O","","","","","","",252,2016
"2016-09-08","09:05:20","2","SHOT",3,"0","0","O","","","","","","",252,2016
"2016-09-08","10:01:01","2","SHOT",1,"0","0","O","","","","","","",252,2016
"2016-09-08","11:00:28","2","SHOT",3,"0","0","O","","","","","","",252,2016
"2016-09-08","12:00:16","2","SHOT",2,"0","0","O","","","","","","",252,2016
"2016-09-08","13:00:21","2","SHOT",1,"0","0","O","","","","","","",252,2016
"2016-09-08","14:00:16","2","SHOT",3,"0","0","E1","","","","","","",252,2016
"2016-09-08","16:00:50","2","BlackKite",1,"0","0","W1","","","","","i","",252,2016
"2016-09-08","18:00:15","2","SHOT",4,"0","0","O","","","","","","",252,2016
"2016-09-09","08:00:32","1","SHOT",9,"0","0","O","","","","","","",253,2016
"2016-09-09","09:00:38","1","SHOT",24,"0","0","O","","","","","","",253,2016
"2016-09-09","10:16:57","1","SHOT",18,"0","0","O","","","","","","",253,2016
"2016-09-09","11:00:19","1","SHOT",3,"0","0","O","","","","","","",253,2016
"2016-09-09","11:15:59","1","Mon",1,"0","0","O","ad","f","","","i","",253,2016
"2016-09-09","12:00:21","1","SHOT",9,"0","0","O","","","","","","",253,2016
"2016-09-09","13:06:23","1","SHOT",14,"0","0","O","","","","","","",253,2016
"2016-09-09","14:00:00","1","Mon",1,"0","0","W2","ad","f","","","i","",253,2016
"2016-09-09","14:03:15","1","SHOT",5,"0","0","O","","","","","","",253,2016
"2016-09-09","14:15:20","1","BootedE",1,"0","0","W2","","","d","","k","",253,2016
"2016-09-09","15:02:21","1","SHOT",4,"0","0","O","","","","","","",253,2016
"2016-09-09","16:14:19","1","SHOT",6,"0","0","O","","","","","","",253,2016
"2016-09-09","17:03:20","1","SHOT",3,"0","0","O","","","","","","",253,2016
"2016-09-09","08:00:41","2","SHOT",2,"0","0","O","","","","","","",253,2016
"2016-09-09","08:24:03","2","Mar",1,"0","0","W1","nonjuv","f","","","i","",253,2016
"2016-09-09","09:00:21","2","SHOT",5,"0","0","O","","","","","","",253,2016
"2016-09-09","09:06:18","2","BlackKite",1,"0","0","W1","","","","","i","",253,2016
"2016-09-09","11:00:53","2","SHOT",1,"0","0","O","","","","","","",253,2016
"2016-09-09","12:00:17","2","SHOT",3,"0","0","O","","","","","","",253,2016
"2016-09-09","13:00:23","2","SHOT",3,"0","0","O","","","","","","",253,2016
"2016-09-09","15:00:28","2","SHOT",3,"0","0","O","","","","","","",253,2016
"2016-09-09","16:00:53","2","SHOT",1,"0","0","O","","","","","","",253,2016
"2016-09-09","17:00:26","2","SHOT",2,"0","0","O","","","","","","",253,2016
"2016-09-09","17:48:49","2","SHOT",8,"0","0","O","","","","","","",253,2016
"2016-09-10","07:14:48","1","Mon",1,"0","0","W1","nonjuv","f","","","i","",254,2016
"2016-09-10","08:00:27","1","SHOT",5,"0","0","O","","","","","","",254,2016
"2016-09-10","08:45:00","1","HB",1,"0","0","W2","","","","","k","",254,2016
"2016-09-10","09:00:34","1","SHOT",12,"0","0","O","","","","","","",254,2016
"2016-09-10","11:02:13","1","SHOT",17,"0","0","O","","","","","","",254,2016
"2016-09-10","12:00:42","1","SHOT",3,"0","0","O","","","","","","",254,2016
"2016-09-10","13:00:27","1","SHOT",3,"0","0","O","","","","","","",254,2016
"2016-09-10","17:00:49","1","SHOT",1,"0","0","O","","","","","","",254,2016
"2016-09-10","17:47:00","1","SHOT",2,"0","0","O","","","","","","",254,2016
"2016-09-10","08:01:39","2","SHOT",2,"0","0","O","","","","","","",254,2016
"2016-09-10","09:00:32","2","SHOT",5,"0","0","O","","","","","","",254,2016
"2016-09-10","09:39:45","2","HB",1,"0","0","E2","","","","","i","",254,2016
"2016-09-10","10:00:33","2","SHOT",9,"0","0","E1","","","","","","",254,2016
"2016-09-10","11:01:00","2","SHOT",4,"0","0","O","","","","","","",254,2016
"2016-09-10","13:00:19","2","SHOT",4,"0","0","O","","","","","","",254,2016
"2016-09-10","14:01:46","2","SHOT",8,"0","0","O","","","","","","",254,2016
"2016-09-10","15:03:56","2","SHOT",7,"0","0","O","","","","","","",254,2016
"2016-09-11","08:00:36","1","SHOT",14,"0","0","O","","","","","","",255,2016
"2016-09-11","09:00:21","1","SHOT",20,"0","0","O","","","","","","",255,2016
"2016-09-11","10:00:16","1","SHOT",21,"0","0","O","","","","","","",255,2016
"2016-09-11","11:00:19","1","SHOT",2,"0","0","O","","","","","","",255,2016
"2016-09-11","14:00:24","1","SHOT",4,"0","0","O","","","","","","",255,2016
"2016-09-11","16:01:03","1","SHOT",1,"0","0","O","","","","","","",255,2016
"2016-09-11","08:01:32","2","SHOT",1,"0","0","O","","","","","","",255,2016
"2016-09-11","09:55:59","2","SHOT",5,"0","0","O","","","","","","",255,2016
"2016-09-11","12:01:18","2","SHOT",4,"0","0","O","","","","","","",255,2016
"2016-09-11","14:00:31","2","SHOT",2,"0","0","O","","","","","","",255,2016
"2016-09-11","14:54:42","2","HB",1,"0","0","O","","","","","i","",255,2016
"2016-09-11","15:00:53","2","SHOT",5,"0","0","O","","","","","","",255,2016
"2016-09-11","16:00:35","2","SHOT",4,"0","0","O","","","","","","",255,2016
"2016-09-11","18:29:40","2","SHOT",8,"0","0","O","","","","","","",255,2016
"2016-09-11","19:26:07","2","SHOT",3,"0","0","W2","","","","","","",255,2016
"2016-09-12","09:00:00","1","SHOT",3,"0","0","O","","","","","","",256,2016
"2016-09-12","10:01:07","1","SHOT",1,"0","0","O","","","","","","",256,2016
"2016-09-12","11:00:27","1","SHOT",2,"0","0","O","","","","","","",256,2016
"2016-09-12","17:47:05","1","SHOT",3,"0","0","O","","","","","","",256,2016
"2016-09-12","09:40:11","2","SHOT",3,"0","0","O","","","","","","",256,2016
"2016-09-12","10:05:04","2","SHOT",2,"0","0","O","","","","","","",256,2016
"2016-09-12","11:31:59","2","HB",1,"0","0","E2","","","","","i","",256,2016
"2016-09-12","19:25:56","2","SHOT",3,"0","0","W2","","","","","","",256,2016
"2016-09-13","09:00:30","1","SHOT",3,"0","0","O","","","","","","",257,2016
"2016-09-13","10:00:21","1","SHOT",3,"0","0","O","","","","","","",257,2016
"2016-09-13","11:00:26","1","SHOT",2,"0","0","O","","","","","","",257,2016
"2016-09-13","13:00:25","1","SHOT",1,"0","0","O","","","","","","",257,2016
"2016-09-13","14:01:25","1","SHOT",6,"0","0","O","","","","","","",257,2016
"2016-09-13","14:17:31","1","BlackKite",1,"0","0","W1","","","","","i","",257,2016
"2016-09-13","17:00:42","1","SHOT",2,"0","0","W1","","","","","","",257,2016
"2016-09-13","17:46:30","1","SHOT",4,"0","0","O","","","","","","",257,2016
"2016-09-13","10:01:29","2","SHOT",4,"0","0","O","","","","","","",257,2016
"2016-09-14","08:11:38","1","SHOT",1,"0","0","O","","","","","","",258,2016
"2016-09-14","09:00:19","1","SHOT",6,"0","0","O","","","","","","",258,2016
"2016-09-14","09:14:24","1","BootedE",1,"0","0","W1","nonjuv","","d","","k","",258,2016
"2016-09-14","10:00:29","1","SHOT",5,"0","0","O","","","","","","",258,2016
"2016-09-14","12:28:26","1","SHOT",1,"0","0","O","","","","","","",258,2016
"2016-09-14","14:01:00","1","SHOT",3,"0","0","W3","","","","","","",258,2016
"2016-09-14","15:00:46","1","SHOT",2,"0","0","O","","","","","","",258,2016
"2016-09-14","16:32:21","1","SHOT",5,"0","0","O","","","","","","",258,2016
"2016-09-14","08:04:35","2","Mon",1,"0","0","E1","juv","","","","i","",258,2016
"2016-09-14","08:49:29","2","HB",1,"0","0","E2","","","","","i","",258,2016
"2016-09-14","09:00:58","2","SHOT",3,"0","0","O","","","","","","",258,2016
"2016-09-14","10:00:23","2","SHOT",7,"0","0","O","","","","","","",258,2016
"2016-09-14","11:00:30","2","SHOT",7,"0","0","O","","","","","","",258,2016
"2016-09-19","09:00:23","1","SHOT",1,"0","0","O","","","","","","",263,2016
"2016-09-19","10:00:15","1","SHOT",1,"0","0","O","","","","","","",263,2016
"2016-09-19","11:00:21","1","SHOT",1,"0","0","O","","","","","","",263,2016
"2016-09-19","12:00:19","1","SHOT",2,"0","0","O","","","","","","",263,2016
"2016-09-19","13:01:17","1","SHOT",1,"0","0","O","","","","","","",263,2016
"2016-09-19","13:12:46","1","HB",1,"0","0","E1","ad","m","","","i","",263,2016
"2016-09-19","14:02:46","1","SHOT",3,"0","0","O","","","","","","",263,2016
"2016-09-19","17:19:24","1","SHOT",3,"0","0","O","","","","","","",263,2016
"2016-09-19","10:09:43","2","SHOT",1,"0","0","O","","","","","","",263,2016
"2016-09-19","11:01:02","2","SHOT",1,"0","0","O","","","","","","",263,2016
"2016-09-19","13:44:17","2","HB",1,"0","0","W1","","","","","i","",263,2016
"2016-09-19","17:35:47","2","SHOT",3,"0","0","O","","","","","","",263,2016
"2016-09-18","08:03:14","1","SHOT",6,"0","0","O","","","","","","",262,2016
"2016-09-18","09:01:00","1","SHOT",37,"0","0","O","","","","","","",262,2016
"2016-09-18","09:06:00","1","HB",1,"0","0","E1","","","","","k","",262,2016
"2016-09-18","09:06:00","1","HB_JUV",1,"0","0","E1","","","","","k","",262,2016
"2016-09-18","09:39:05","1","HB_JUV",1,"0","0","W1","","","","","i","",262,2016
"2016-09-18","10:00:47","1","SHOT",47,"0","0","O","","","","","","",262,2016
"2016-09-18","12:17:46","1","SHOT",18,"0","0","O","","","","","","",262,2016
"2016-09-18","12:33:18","1","BootedE",1,"0","0","E1","","","d","","i","",262,2016
"2016-09-18","13:00:18","1","SHOT",1,"0","0","O","","","","","","",262,2016
"2016-09-18","15:02:31","1","SHOT",1,"0","0","O","","","","","","",262,2016
"2016-09-18","16:00:27","1","SHOT",2,"0","0","O","","","","","","",262,2016
"2016-09-18","08:00:38","2","SHOT",2,"0","0","O","","","","","","",262,2016
"2016-09-18","10:00:33","2","SHOT",9,"0","0","O","","","","","","",262,2016
"2016-09-18","11:00:37","2","SHOT",5,"0","0","O","","","","","","",262,2016
"2016-09-18","11:13:00","2","BlackKite",1,"0","0","E2","","","","","i","",262,2016
"2016-09-18","11:23:30","2","HB",1,"0","0","E2","","","","","i","",262,2016
"2016-09-18","11:47:00","2","HB",1,"0","0","O","","","","","i","",262,2016
"2016-09-18","12:01:21","2","SHOT",2,"0","0","O","","","","","","",262,2016
"2016-09-18","13:09:23","2","SHOT",1,"0","0","O","","","","","","",262,2016
"2016-09-18","14:17:30","2","HB_AD",1,"0","0","O","","f","","","i","",262,2016
"2016-09-18","16:13:00","2","HB",1,"0","0","E2","","","","","i","",262,2016
"2016-09-18","17:03:48","2","SHOT",4,"0","0","O","","","","","","",262,2016
"2016-09-18","19:03:15","2","SHOT",1,"0","0","O","","","","","","",262,2016
"2016-09-15","08:41:04","1","SHOT",4,"0","0","O","","","","","","",259,2016
"2016-09-15","09:20:07","1","SHOT",3,"0","0","O","","","","","","",259,2016
"2016-09-15","10:04:43","1","SHOT",5,"0","0","O","","","","","","",259,2016
"2016-09-15","11:00:44","1","SHOT",4,"0","0","O","","","","","","",259,2016
"2016-09-15","12:00:38","1","SHOT",8,"0","0","O","","","","","","",259,2016
"2016-09-15","13:00:48","1","SHOT",13,"0","0","O","","","","","","",259,2016
"2016-09-15","14:07:03","1","SHOT",28,"0","0","O","","","","","","",259,2016
"2016-09-15","15:03:01","1","SHOT",113,"0","0","O","","","","","","",259,2016
"2016-09-15","16:00:30","1","SHOT",32,"0","0","O","","","","","","",259,2016
"2016-09-15","16:23:24","1","SHOT",4,"0","0","O","","","","","","",259,2016
"2016-09-15","17:41:37","1","SHOT",3,"0","0","O","","","","","","",259,2016
"2016-09-15","12:00:29","2","SHOT",1,"0","0","O","","","","","","",259,2016
"2016-09-15","12:53:18","2","BlackKite",1,"0","0","O","","","","","i","",259,2016
"2016-09-15","13:03:42","2","SHOT",4,"0","0","O","","","","","","",259,2016
"2016-09-15","14:00:23","2","SHOT",20,"0","0","O","","","","","","",259,2016
"2016-09-15","14:34:00","2","Buzzard-SPEC",1,"0","0","E1","","","","","k","",259,2016
"2016-09-15","15:00:49","2","SHOT",55,"0","0","O","","","","","","",259,2016
"2016-09-15","16:00:41","2","SHOT",13,"0","0","O","","","","","","",259,2016
"2016-09-15","17:37:34","2","SHOT",11,"0","0","O","","","","","","",259,2016
"2016-09-16","08:00:56","1","SHOT",2,"0","0","O","","","","","","",260,2016
"2016-09-16","10:00:33","1","SHOT",16,"0","0","O","","","","","","",260,2016
"2016-09-16","10:55:01","1","SHOT",12,"0","0","O","","","","","","",260,2016
"2016-09-16","11:39:27","1","MonPalHen",1,"0","0","E3","","","","sc","k","",260,2016
"2016-09-16","12:02:16","1","SHOT",6,"0","0","O","","","","","","",260,2016
"2016-09-16","16:34:03","1","BlackKite",1,"0","0","W2","","","","","k","",260,2016
"2016-09-16","16:42:05","1","HB",1,"0","0","W1","","","","","k","",260,2016
"2016-09-16","17:01:55","1","SHOT",52,"0","0","O","","","","","","",260,2016
"2016-09-16","17:25:24","1","StepBuz",1,"0","0","E1","","","","","k","",260,2016
"2016-09-16","18:24:59","1","MonPalHen",1,"0","0","W1","","","","","k","",260,2016
"2016-09-16","09:51:52","2","MonPalHen",1,"0","0","O","","","","","i","",260,2016
"2016-09-16","10:00:22","2","SHOT",13,"0","0","O","","","","","","",260,2016
"2016-09-16","16:05:23","2","SHOT",12,"0","0","E1","","","","","","",260,2016
"2016-09-16","16:15:30","2","BlaStork",1,"0","0","E2","","","","","i","",260,2016
"2016-09-16","17:00:35","2","SHOT",43,"0","0","W3","","","","","","",260,2016
"2016-09-17","08:02:32","1","SHOT",6,"0","0","O","","","","","","",261,2016
"2016-09-17","08:51:00","1","Mon",1,"0","0","W1","ad","m","","","k","",261,2016
"2016-09-17","08:52:24","1","MonPalHen",1,"0","0","W1","","fc","","","k","",261,2016
"2016-09-17","09:01:45","1","SHOT",36,"0","0","O","","","","","","",261,2016
"2016-09-17","09:39:31","1","EurasianSH",0,"0","0","W1","","","","","k","previously 1 - count on impulse but no monitoring this year -  ",261,2016
"2016-09-17","09:39:58","1","StepBuz",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","09:45:14","1","HB",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","09:55:52","1","HB",1,"0","0","W2","","","","","k","",261,2016
"2016-09-17","10:00:30","1","SHOT",76,"0","0","O","","","","","","",261,2016
"2016-09-17","10:06:50","1","HB",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","10:06:50","1","HB_JUV",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","10:12:14","1","BootedE",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","10:30:10","1","HB",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","10:30:10","1","HB_JUV",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","10:45:25","1","BootedE",1,"0","0","W1","","","l","","k","",261,2016
"2016-09-17","10:45:37","1","HB",1,"0","0","W1","","","","","k","",261,2016
"2016-09-17","11:00:35","1","SHOT",67,"0","0","O","","","","","","",261,2016
"2016-09-17","12:00:41","1","SHOT",5,"0","0","O","","","","","","",261,2016
"2016-09-17","13:06:43","1","SHOT",12,"0","0","O","","","","","","",261,2016
"2016-09-17","14:00:19","1","SHOT",17,"0","0","O","","","","","","",261,2016
"2016-09-17","16:00:40","1","SHOT",38,"0","0","E1","","","","","","",261,2016
"2016-09-17","17:00:42","1","SHOT",20,"0","0","O","","","","","","",261,2016
"2016-09-17","07:47:25","2","SHOT",3,"0","0","O","","","","","","",261,2016
"2016-09-17","09:08:41","2","SHOT",24,"0","0","O","","","","","","",261,2016
"2016-09-17","10:00:32","2","SHOT",39,"0","0","O","","","","","","",261,2016
"2016-09-17","11:00:25","2","SHOT",22,"0","0","O","","","","","","",261,2016
"2016-09-17","13:32:00","2","SHOT",5,"0","0","O","","","","","","",261,2016
"2016-09-17","14:01:19","2","SHOT",1,"0","0","O","","","","","","",261,2016
"2016-09-17","15:00:21","2","SHOT",6,"0","0","O","","","","","","",261,2016
"2016-09-17","16:03:39","2","SHOT",18,"0","0","O","","","","","","",261,2016
"2016-09-17","17:05:13","2","SHOT",7,"0","0","O","","","","","","",261,2016
"2016-09-20","09:00:29","1","SHOT",1,"0","0","O","","","","","","",264,2016
"2016-09-20","12:01:18","1","SHOT",14,"0","0","O","","","","","","",264,2016
"2016-09-20","15:02:23","1","SHOT",1,"0","0","O","","","","","","",264,2016
"2016-09-20","11:40:45","2","BlackKite",1,"0","0","E2","","","","","i","legs damaged",264,2016
"2016-09-20","14:52:50","2","HB",1,"0","0","E2","","","","","i","wingshot",264,2016
"2016-09-20","15:02:02","2","SHOT",5,"0","0","O","","","","","","",264,2016
"2016-09-20","16:00:46","2","SHOT",1,"0","0","O","","","","","","",264,2016
"2016-09-20","17:02:57","2","SHOT",3,"0","0","O","","","","","","",264,2016
"2016-09-22","08:24:38","1","SHOT",1,"0","0","O","","","","","","",266,2016
"2016-09-22","09:00:18","1","SHOT",1,"0","0","O","","","","","","",266,2016
"2016-09-22","10:03:00","1","SHOT",6,"0","0","O","","","","","","",266,2016
"2016-09-22","10:19:25","1","BlackKite",1,"0","0","E2","","","","","i","left wing",266,2016
"2016-09-22","11:03:41","1","SHOT",3,"0","0","O","","","","","","",266,2016
"2016-09-22","12:03:39","1","SHOT",3,"0","0","O","","","","","","",266,2016
"2016-09-22","13:19:28","1","SHOT",1,"0","0","E1","","","","","","",266,2016
"2016-09-22","16:00:46","1","SHOT",2,"0","0","O","","","","","","",266,2016
"2016-09-22","17:04:55","1","SHOT",2,"0","0","O","","","","","","",266,2016
"2016-09-22","11:07:24","2","HB",1,"0","0","W2","","","","","i","",266,2016
"2016-09-22","13:11:47","2","SHOT",14,"0","0","O","","","","","","",266,2016
"2016-09-22","14:16:16","2","StepBuz",1,"0","0","E1","","","","","k","",266,2016
"2016-09-22","15:09:07","2","SHOT",4,"0","0","O","","","","","","",266,2016
"2016-09-22","16:00:20","2","SHOT",7,"0","0","O","","","","","","",266,2016
"2016-09-22","16:13:51","2","BlackKite",1,"0","0","E2","","","","","i","",266,2016
"2016-09-22","17:09:27","2","SHOT",1,"0","0","O","","","","","","",266,2016
"2016-09-23","08:11:41","1","SHOT",3,"0","0","O","","","","","","",267,2016
"2016-09-23","09:00:35","1","SHOT",3,"0","0","O","","","","","","",267,2016
"2016-09-23","10:00:46","1","SHOT",4,"0","0","O","","","","","","",267,2016
"2016-09-23","10:50:00","1","HB",1,"0","0","E1","","","","","i","left wing ",267,2016
"2016-09-23","11:00:43","1","SHOT",1,"0","0","O","","","","","","",267,2016
"2016-09-23","12:05:58","1","SHOT",1,"0","0","O","","","","","","",267,2016
"2016-09-23","17:03:31","1","SHOT",2,"0","0","O","","","","","","",267,2016
"2016-09-23","10:00:00","2","SHOT",1,"0","0","O","","","","","","",267,2016
"2016-09-23","11:11:12","2","Mar",1,"0","0","E2","nonjuv","f","","","i","",267,2016
"2016-09-23","11:14:41","2","HB",1,"0","0","W2","","","","","i","",267,2016
"2016-09-23","13:09:50","2","SHOT",1,"0","0","O","","","","","","",267,2016
"2016-09-23","14:01:10","2","SHOT",1,"0","0","O","","","","","","",267,2016
"2016-09-23","15:21:00","2","StepBuz",2,"0","0","E1","","","","","k","",267,2016
"2016-09-23","16:12:10","2","SHOT",3,"0","0","O","","","","","","",267,2016
"2016-09-25","09:00:24","2","SHOT",19,"0","0","O","","","","","","",269,2016
"2016-09-25","10:35:25","2","SHOT",12,"0","0","O","","","","","","",269,2016
"2016-09-25","11:00:19","2","SHOT",19,"0","0","O","","","","","","",269,2016
"2016-09-25","11:09:22","2","HB",1,"0","0","E2","","","","","i","right wing",269,2016
"2016-09-25","12:00:46","2","SHOT",26,"0","0","O","","","","","","",269,2016
"2016-09-25","13:03:51","2","SHOT",17,"0","0","O","","","","","","",269,2016
"2016-09-25","13:34:35","2","StepBuz",1,"0","0","W2","","","","","i","",269,2016
"2016-09-25","14:00:31","2","SHOT",20,"0","0","O","","","","","","",269,2016
"2016-09-25","15:00:38","2","SHOT",11,"0","0","O","","","","","","",269,2016
"2016-09-25","16:00:22","2","SHOT",9,"0","0","O","","","","","","",269,2016
"2016-09-25","17:06:33","2","SHOT",11,"0","0","O","","","","","","",269,2016
"2016-09-25","17:35:43","2","HB",1,"0","0","W2","","","","","i","",269,2016
"2016-09-25","08:00:33","1","SHOT",19,"0","0","O","","","","","","",269,2016
"2016-09-25","09:00:25","1","SHOT",54,"0","0","O","","","","","","",269,2016
"2016-09-25","09:09:40","1","RedFF",1,"0","0","E1","","","","","i","",269,2016
"2016-09-25","10:00:22","1","SHOT",29,"0","0","O","","","","","","",269,2016
